Feature,COANC_B04-T0-1_neg_4282025_169,COANC_B04-T0-1_neg_4282025_170,COANC_B04-T0-1_neg_4282025_171,COANC_B04-T0-2_neg_4282025_172,COANC_B04-T0-2_neg_4282025_173,COANC_B04-T0-2_neg_4282025_174,COANC_B04-T1-1_neg_4282025_175,COANC_B04-T1-1_neg_4282025_176,COANC_B04-T1-1_neg_4282025_177,COANC_B04-T1-2_neg_4282025_178,COANC_B04-T1-2_neg_4282025_179,COANC_B04-T1-2_neg_4282025_180,COANC_B04-T2-1_neg_4282025_181,COANC_B04-T2-1_neg_4282025_182,COANC_B04-T2-1_neg_4282025_183,COANC_B04-T2-2_neg_4282025_184,COANC_B04-T2-2_neg_4282025_185,COANC_B04-T2-2_neg_4282025_186,COANC_B04-T3-1_neg_4282025_187,COANC_B04-T3-1_neg_4282025_188,COANC_B04-T3-1_neg_4282025_189,COANC_B04-T3-2_neg_4282025_190,COANC_B04-T3-2_neg_4282025_191,COANC_B04-T3-2_neg_4282025_192,COANC_B04-T4-1_neg_4282025_193,COANC_B04-T4-1_neg_4282025_194,COANC_B04-T4-1_neg_4282025_195,COANC_B04-T4-2_neg_4282025_196,COANC_B04-T4-2_neg_4282025_197,COANC_B04-T4-2_neg_4282025_198,COANC_B04-T5-1_neg_4282025_199,COANC_B04-T5-1_neg_4282025_200,COANC_B04-T5-1_neg_4282025_201,COANC_B04-T5-2_neg_4282025_202,COANC_B04-T5-2_neg_4282025_203,COANC_B04-T5-2_neg_4282025_204,COANC_B04-T6-1_neg_4282025_205,COANC_B04-T6-1_neg_4282025_206,COANC_B04-T6-1_neg_4282025_207,COANC_B04-T6-2_neg_4282025_208,COANC_B04-T6-2_neg_4282025_209,COANC_B04-T6-2_neg_4282025_210,COANC_B04-T7-1_neg_4282025_211,COANC_B04-T7-1_neg_4282025_212,COANC_B04-T7-1_neg_4282025_213,COANC_B04-T7-2_neg_4282025_214,COANC_B04-T7-2_neg_4282025_215,COANC_B04-T7-2_neg_4282025_216,COANC_QC_neg_4282025_005,COANC_QC_neg_4282025_006,COANC_QC_neg_4282025_007,COANC_QC_neg_4282025_008,COANC_QC_neg_4282025_009,COANC_QC_neg_4282025_010,COANC_QC_neg_4282025_011,Extraction-blank_neg_4282025_003,Extraction-blank_neg_4282025_004,Extraction-blank_neg_4282025_067,Extraction-blank_neg_4282025_116,Extraction-blank_neg_4282025_168,Extraction-blank_neg_4282025_217,Instrument-blank_neg_4282025_001,Instrument-blank_neg_4282025_002,Instrument-blank_neg_4282025_066,Instrument-blank_neg_4282025_118,Instrument-blank_neg_4282025_167,Instrument-blank_neg_4282025_219
756.3855698 @ 229.5927928336076,37066.24575,38071.18132,39865.82368,29606.51721,30314.43047,28734.33182,13541.70198,17464.67548,11691.75715,44990.36973,46687.36159,42613.07308,41471.51552,42172.78407,38825.52223,30382.0805,28314.63442,31807.63572,14065.04045,30441.32619,29671.70571,18284.61334,23359.36586,18570.10445,40362.60581,36598.7239,37060.22728,36436.826,33497.38679,36618.96509,54209.72551,52858.41934,57144.8997,44296.60577,45150.7226,45840.12137,32994.56303,30617.4413,28735.41412,38528.06226,34552.64629,32812.89579,71769.40731,68558.68176,61435.1238,30704.13968,29248.1127,26942.7228,29596.0185,28620.67953,28383.53606,27288.74836,27963.94455,29657.2571,26815.02765,0,0,0,0,0,0,0,0,0,0,0,0
756.6313174 @ 794.0350549034679,21445.38443,45449.83207,50336.61963,40330.88825,32133.87131,40842.96001,41827.46879,27221.78241,43466.27536,46835.33289,37117.89784,51773.11857,31516.78633,28505.52035,42487.03539,46221.2159,22085.86342,47540.69741,40685.9396,17593.72771,34016.68038,48062.61386,41781.79209,41782.07456,42644.80818,46857.57178,20944.28171,49448.07966,44010.28934,48722.61377,38807.25045,44712.29035,38798.6396,41744.76044,47688.33174,29961.74383,27549.95526,21182.62858,30026.74642,55300.42624,33488.66273,28489.56944,23253.94886,53034.28953,41933.68361,34325.9438,43365.41158,26432.47902,27273.99723,21369.40238,25785.2116,30987.33185,33091.13737,22875.10602,29905.26926,16634.68856,24444.4458,14791.89388,20477.65737,22827.37834,11343.15785,515470.7396,31247.19081,27243.34971,32970.30191,29591.35799,29159.46259
757.3196261 @ 215.0331185620529,73317.567,71238.08851,74166.64431,54713.36023,52853.43092,57158.95501,46486.86046,42872.60849,46230.04284,57848.82392,51815.08045,57089.68737,81416.428,82195.82688,81800.13435,51037.84347,50960.56334,53599.38108,53766.4449,52184.66066,53236.69691,55100.18149,56168.52943,54579.38429,65816.93902,67256.48782,67379.80601,62246.84809,66037.81224,66660.68148,76914.47315,81713.09922,81726.30328,65661.30566,66543.19205,66667.04035,54860.23919,49946.32991,52686.72344,76880.66503,72227.88615,72932.73211,65292.93914,68337.62525,58101.53639,42297.01394,39864.73355,44861.9834,63167.81785,60008.6981,60181.37398,58704.29193,58885.2292,58516.03708,57154.62554,0,0,0,0,0,0,0,0,0,0,0,0
757.4417116 @ 170.9495137099462,54247.3895,53369.78511,56513.01203,39872.35111,39357.64184,41288.93141,38823.52805,39888.00939,18891.57142,42836.89275,43277.627,40911.41077,55892.73148,57366.73213,52946.65096,34557.59984,33937.5254,33891.50821,36285.29678,37183.76809,35335.06967,38913.23393,41937.49322,35563.47097,54233.10736,53698.03849,51950.5324,50520.22924,48005.8779,45900.14892,53976.95555,51152.47148,54509.94073,40300.24488,39713.61442,42724.87755,36043.793,38982.40659,34846.69416,57594.19843,52116.7904,55945.17678,41746.72329,40834.54389,37227.20221,32870.82777,30618.4072,33105.95394,41646.95235,35576.4492,40681.19581,37599.51753,40833.41975,36698.92082,37883.81829,0,0,0,0,0,0,0,0,0,0,0,0
758.2183945 @ 723.7737978454493,222521.841,210527.0967,203455.1135,194979.9181,266177.4652,277706.9343,325660.8959,220678.6358,218385.0866,243990.2192,284389.764,273681.4685,244740.5476,100969.7427,174475.6939,161362.0244,341801.0924,352954.7051,349073.4231,179033.1563,163622.1937,156636.802,143215.17,114214.5725,105881.9466,223538.4031,209811.0211,244270.1192,156391.3566,151084.145,138315.0845,155662.3342,173586.8911,169864.7696,121950.1638,121748.3724,110601.5948,127192.6604,123038.3989,142360.8695,265747.257,265444.8914,325658.007,274792.9417,251905.3644,230534.6546,242342.3931,239715.6025,154573.8374,158567.7922,172593.675,171482.5093,170891.1196,172439.4912,177332.9399,36626.20191,116716.1882,27883.07535,138295.1684,30075.67688,150115.5478,0,559062.1265,222576.9866,216815.7336,169513.7808,187299.8713
758.4009404 @ 144.7001494513271,196893.6254,195493.9538,205562.7302,169475.1694,162650.1131,169533.9199,152193.9723,150800.9113,149523.8526,199803.5291,205564.0014,205233.0616,197036.7622,197910.5824,192925.4015,145956.7383,146234.6114,150661.1177,175896.977,171178.0415,174951.3046,139189.9243,140519.4323,136300.2519,185313.322,182953.9121,184910.1058,207973.13,192174.9722,196868.0638,221302.0022,218961.6553,222256.7172,165532.3832,163111.4188,166278.5919,165316.0615,162659.9887,163466.3513,200726.3658,193187.3051,188892.8289,236046.7468,242373.7921,211418.3522,161356.6964,164829.2898,159733.5188,137229.5734,136016.8359,133650.6485,134344.7687,132290.0853,132843.2396,130404.2039,0,0,0,0,0,0,0,0,0,0,0,0
759.3123348 @ 165.6626811922067,80687.04065,78395.43345,80684.94275,72787.89855,66565.19329,71546.39121,86101.95275,87006.53878,87892.91992,96023.91568,98634.71027,99639.78296,77687.08473,79099.06737,77768.11761,70506.5291,72250.59567,71620.82635,73156.70153,69951.11245,74029.70644,59030.51677,46858.76336,56324.97043,78207.55017,79308.88322,78769.28484,93032.20725,89546.008,94129.5754,71502.83088,67930.96349,71354.26152,57767.03202,56085.44503,60067.05136,69042.2361,67736.96221,66969.66526,94197.02526,89462.07051,89088.41026,89309.67679,90717.52242,77601.20714,84290.69241,85547.22797,82632.76184,59615.79529,58816.08336,59387.64449,59570.71097,59049.36876,58826.95332,59168.44108,0,0,0,0,0,0,0,0,0,0,0,0
759.3809287 @ 362.263260240089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759.3959347 @ 188.386756723002,128422.1204,120510.6313,124872.868,102151.3403,94403.23406,103426.2633,117495.7706,119704.3424,116678.0366,146103.6673,142702.5009,140076.4876,146476.4631,140017.2855,144978.2466,105561.2438,109722.7163,110611.3765,153707.79,145342.2272,151200.2366,124894.975,123528.8922,126958.2295,156546.959,169574.8936,161990.1391,139871.6483,134190.6764,134989.1507,129900.2228,128779.3916,127849.937,111133.2077,117912.1882,115141.7778,103966.8178,111464.6156,107720.4327,136265.4427,143397.9135,138877.4071,142184.6888,152116.0119,126650.063,96190.87641,103749.19,102642.0694,116729.7325,109966.0273,112793.6077,112164.88,111607.408,114360.4379,109870.7007,0,0,0,0,0,0,0,0,0,0,0,0
760.3204591 @ 534.2487017215881,0,0,0,0,0,0,0,0,0,449.1160308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760.4595595 @ 499.1478408067966,72103.03501,69298.52743,74926.29408,64817.63071,58037.31118,65551.15702,70794.63334,75080.53274,76644.45101,80611.52927,76974.9894,81578.35876,122309.2735,122331.4107,81572.69926,65833.55691,68042.46605,75512.57354,118018.7853,115019.3059,119479.3072,176283.704,168647.5434,168628.8319,67800.69094,79541.44901,66488.39746,177877.4643,170691.8059,176289.2309,161896.2031,159743.4534,161788.2658,134843.4404,135525.1041,139962.4828,163497.3716,161509.3929,160842.0513,154847.397,150970.1769,149036.8684,168417.4934,173556.9061,150640.8499,138689.3766,143343.1271,139986.0102,130810.1577,123429.3628,128595.1345,128874.603,122833.6553,123086.7462,125786.0954,85582.31436,101026.6427,87558.81546,88062.18334,89686.53907,92802.38905,147064.4904,136700.3206,109852.7487,96983.80153,91248.39487,50994.76761
761.5866445 @ 794.0330315640874,59768.97576,48220.95107,68681.9764,53066.87077,54269.52835,64353.68579,46241.95519,67324.8348,58891.91549,47544.64266,66982.23833,63677.24857,66885.26511,66579.9255,62815.92954,68276.41644,68099.58988,56190.52007,53543.71815,46240.41943,72456.18404,54542.38202,63277.28574,71056.41549,51646.72885,62214.40111,54154.65344,47084.85047,67075.72977,73105.41374,70075.61736,43753.4522,60956.1864,66317.80082,62648.4817,26678.13263,62307.74979,48934.59667,55085.22208,69340.24705,54080.42184,61096.64562,61398.16166,74042.58059,55658.34695,41964.71951,61074.92287,46712.18202,30430.73071,32043.10829,24291.99307,26043.80206,31698.96435,35996.46654,35053.41408,29106.48017,27813.211,22166.27819,28121.09793,23876.58099,31318.60497,412129.5213,23972.45791,55787.52478,56409.66219,48706.8622,42040.27148
762.2809629 @ 607.1093367502951,44312.86109,42473.12014,43204.29894,35305.60365,32200.4095,35144.63502,33596.94187,29906.71831,33289.36907,45532.86265,44082.56828,41108.80659,40716.74447,41458.17517,44350.68312,38690.0842,40220.5269,38143.01897,44276.60391,44451.60593,45448.44548,45144.89503,42287.72732,42316.67966,37272.47344,39477.79632,38481.12856,46977.79931,41942.05968,44498.44813,42992.64461,44242.63194,45308.65968,39761.15189,40641.7719,38181.35135,40212.61907,38805.15436,39459.82034,44350.46317,42013.15736,42127.93596,51678.56855,50956.84102,44884.23378,43870.38743,44802.51101,39874.34907,35808.8384,39893.87942,36839.76924,35062.28798,37402.08637,37508.95647,35579.47576,18033.3176,20488.86435,24176.64236,23812.86012,25120.37996,24502.18515,0,0,0,0,0,0
762.3002122 @ 544.2130350369889,0,0,0,0,0,0,0,0,0,20130.62897,20767.96608,20567.70271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40993.94367,41074.77267,42240.71403,42826.62799,42772.98288,44263.79829,43329.1255,0,0,0,0,0,0,0,0,0,0,0,0
762.381092 @ 381.1946290216155,0,0,0,0,0,0,0,0,0,3801.276041,4924.624678,3049.880599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762.3814713 @ 510.1599266980227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762.3841997 @ 198.9234743551281,425821.4576,419045.8558,429524.3626,351029.3134,339442.6156,356306.751,439482.0755,431156.2147,429657.8061,481121.3505,479378.9917,472855.5014,460525.2319,455076.8607,459190.6704,453844.851,456962.9402,465963.53,449151.6257,429532.5201,442068.8271,513277.1207,505755.7487,500424.3084,440449.8096,441747.6221,435714.353,563080.6888,539177.4104,545920.1234,364940.3983,370030.5911,367810.4169,367717.3638,366710.0729,382472.0374,352669.571,345795.7935,345680.5185,448472.7322,433582.5363,439821.7983,349218.1432,353617.6696,307671.933,309411.2187,311156.9552,304276.3874,346643.7047,340784.9268,344555.2273,343597.4309,342480.9693,348499.7963,339722.0359,0,0,0,0,0,0,0,0,0,0,0,0
762.3847026 @ 138.0218296536872,67818.02572,65587.41423,62154.56835,57269.96307,54418.64879,58276.37865,65650.92796,66266.42622,66487.1801,85274.2166,85986.1773,82839.1094,58051.03725,56204.36116,55559.85835,60926.54021,59394.28332,62201.30743,60008.80585,57222.81892,58357.85514,49183.47089,48993.09206,48397.92557,65491.31797,65497.43245,66024.48276,84117.68637,79691.58081,79158.90091,55723.22618,56992.85873,55514.02174,45993.34235,46615.96383,46602.39445,49810.034,50431.6221,50461.29273,63868.84918,61945.19765,60788.32979,70595.18268,71469.05904,62994.35876,55961.5926,59876.33832,59799.9838,45731.97896,44105.78584,43802.18572,44567.66081,44889.4743,43823.09299,43675.13817,0,0,0,0,0,0,0,0,0,0,0,0
764.2913209 @ 175.333004901639,46228.63455,46087.8559,47189.73046,45255.41318,44454.45586,46279.05747,39848.54777,37586.56592,39032.79181,52477.08042,55735.65941,53301.18157,54102.97931,52296.44399,49450.87378,47472.6789,50237.70567,51605.92309,45274.58737,43932.08352,47160.47537,43787.14368,41434.70703,42490.63319,54203.99007,50889.27323,54811.27085,50223.04981,45811.44362,43388.91392,60484.47545,61124.20625,57782.81301,45974.26425,44146.04931,48021.6909,36442.79591,50286.98592,49838.83477,53020.30102,51985.00868,52428.27816,71140.88587,71637.52121,64097.50588,58329.15117,60590.66292,57649.05994,45898.84496,45035.62997,45609.56474,45987.71881,46015.16022,45458.58389,44320.81029,0,0,0,0,0,0,0,0,0,0,0,0
764.3360939 @ 483.7997999366546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764.4517355 @ 435.9945872548406,53856.68347,52711.84601,55437.58785,44616.73176,46454.89089,41207.16539,28736.85574,45413.28995,36464.4868,50679.41108,58748.21627,57892.94603,47889.69296,45925.15932,49141.98968,55372.16516,55255.95182,57128.27542,57069.15074,53280.08538,53893.17632,61270.52811,69149.2484,58946.58153,50089.66858,49849.89308,46493.8588,52700.95578,32676.866,31547.07454,58736.30296,58440.14585,61462.61634,55424.10679,53306.83293,52990.19491,49006.54215,47967.42997,47042.30116,63041.66699,61571.9309,60559.10886,50958.71594,42263.1906,25233.49923,51989.36518,48727.29448,53601.45148,69393.10303,65790.98972,66725.72367,68201.97981,66053.10265,66578.79965,62707.72094,48514.47558,47842.08896,59740.12926,45943.61891,46859.74193,49437.24813,0,0,0,0,0,0
764.5611992 @ 618.2612476553709,100572.4165,98894.25898,101556.6943,84249.52579,80680.70223,84997.42278,80011.3595,81244.7183,82995.33362,176665.2476,176153.8766,177127.9363,125868.6466,124739.4451,122117.3335,106812.3842,109986.0636,110340.8211,127713.6218,121000.7438,126340.5347,77347.91936,75510.90898,73139.98901,160900.6464,154253.8614,156186.5814,104048.5391,99122.13241,101013.1918,139733.0995,142682.1352,143912.6935,102400.2447,103048.8235,104138.0158,96607.62734,93110.85003,94487.27082,112803.8792,107589.1437,106036.5927,320514.6664,326615.3632,286451.5973,110466.7476,113480.7792,108859.0329,50870.69633,51531.18159,52750.87329,54794.69266,54208.32337,56145.10161,55949.6481,0,0,0,0,0,0,0,0,0,0,0,0
765.3478569 @ 343.3834804814317,74346.24146,75340.7964,65169.34531,143718.5214,78050.39541,83068.55705,255269.9229,144108.6284,245515.8182,191740.9109,110061.2998,192862.1704,100168.8854,97986.18224,98047.63219,76401.75291,77828.4128,79340.17765,51979.676,48331.19509,49236.28534,19806.08362,19064.96253,18986.83699,72390.98569,69719.02208,71557.41779,36918.99249,43139.68831,43028.33241,31743.45091,25350.30944,32777.52964,61678.63246,60785.37837,58935.55092,6974.47215,4320.210319,9506.330211,5802.318629,11330.42208,6588.340168,13922.7351,6193.680821,10329.4167,4806.637702,9391.483332,9684.874454,28453.34824,30128.64644,26086.85733,34927.12309,35488.52086,33340.2771,36645.23598,0,0,0,0,0,0,0,0,0,0,0,0
765.3818249 @ 523.4494650018503,0,0,0,0,0,0,0,0,0,36552.1395,37789.9569,35083.06427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82832.20558,83831.05765,88916.01172,93672.08168,96531.81339,103146.3561,103483.8972,0,0,0,0,0,0,0,0,0,0,0,0
765.3822182 @ 415.6943803318113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765.3826372 @ 470.096500992195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766.3658464 @ 492.0102658891226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766.4053913 @ 180.0469687274681,79415.40326,81999.83528,89172.93181,53575.83903,52271.87615,36956.87561,78710.13221,82736.20612,87852.11307,75711.28419,78721.45899,69256.22056,66084.79321,33199.59585,23690.93095,51046.34044,51400.39088,49373.55691,75004.70821,66238.36015,65505.17504,79445.52468,82521.28328,76275.21855,53158.84494,69055.19014,63749.94202,76962.99428,67935.26908,73550.07632,45565.85282,40558.77313,35966.97236,46537.52899,22627.80628,47446.99622,35795.21224,30284.30191,22623.31115,73062.25103,76833.43046,72068.16392,53443.24511,51524.41593,45633.41147,40852.41649,38658.66928,25072.76255,47255.70494,43221.69099,43598.37669,44163.2484,48456.71293,49554.20301,47650.44126,0,0,0,0,0,0,0,0,0,0,0,0
768.5809423 @ 522.0933371104552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71889.96,0,0,0,0,0
768.666521 @ 738.8869167508622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173487.7442,0,0,0,0,0,0,22934.51493,0,0,0,0
768.6671754 @ 686.9239439762321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345252.4449,0,0,0,0,0,0,0,0,0,0,0
769.3814894 @ 260.944136097905,49293.94674,47262.97962,46022.66209,55964.78741,50540.86249,55071.97978,51331.75274,53539.78787,53741.69014,63118.42283,54903.0489,59056.83489,59781.10761,56952.32622,59742.54526,69698.84399,74350.29699,76060.8262,77381.81807,70650.10517,77300.42847,74914.72786,72881.11898,75534.73766,48754.58188,55543.12729,51422.2607,75993.53315,72099.59482,73231.51875,52315.64947,54291.8649,50720.7705,57225.22922,58776.1349,57351.58201,71934.74916,77904.88531,74668.85053,72014.08892,78095.34428,75385.78609,67585.32635,82445.07262,65543.04214,76691.3456,82813.70901,76980.27814,35236.6741,35916.30211,27886.26341,35908.25391,37397.82183,34003.4707,33981.53848,0,0,0,0,0,0,359.0980884,0,0,0,0,0
770.270914 @ 397.5388702327023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770.3372067 @ 550.893120658088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13586.1782,12962.83856,14371.83867,15120.86368,15160.77238,16000.1025,15332.82309,0,0,0,0,0,0,0,0,0,0,0,0
770.3498064 @ 455.8957426014002,0,0,0,0,0,0,0,0,0,0,0,432.4377431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770.3499068 @ 513.9267101778962,0,0,0,0,0,0,0,0,0,0,498.251735,469.2898739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770.5320443 @ 580.5895501178179,150185.5064,146622.9956,152869.7205,109320.1221,104325.4052,108445.7278,132711.5865,131961.1547,134817.6349,160141.6565,163750.4132,162330.345,152907.4036,150536.1054,152685.7009,137026.1756,134760.945,142361.9651,150289.5534,146452.8144,146794.9706,153777.5026,151735.2963,150849.1728,134898.7635,133617.7239,134244.8854,155400.6498,151802.6038,152091.1729,147866.546,148468.4816,146344.3866,149455.6212,152428.0623,151916.8328,121038.9015,122512.9692,117885.6696,145893.632,141989.5056,137571.649,166345.6869,166079.4858,142430.9803,151434.7226,156077.8491,153042.4651,111909.5693,110429.7793,114130.8793,115441.4626,114831.9626,117857.7963,115711.86,98224.87841,100044.541,144516.4176,130310.1114,125420.5036,112744.1416,0,0,0,0,0,0
772.3818995 @ 233.4321528839235,36101.67905,25730.76608,32108.6419,19424.69415,10651.38555,14756.28236,6612.123565,13600.97638,13019.41562,26612.72922,23095.87283,32574.15797,28145.94557,20251.34271,15817.31743,6896.474848,9943.699641,11396.59713,37356.78575,17920.17774,17628.591,10192.68434,12774.25538,10557.58556,30113.53116,17013.30242,24414.91372,18417.81792,21351.0832,18957.77302,38288.45604,22100.63803,36310.01277,24396.03954,14726.83246,21881.09871,8640.487183,5645.237857,13114.12585,28551.70477,20874.75855,20614.64741,41069.1302,33172.46536,40403.42661,10528.31132,8644.9169,8749.709202,27562.92815,31059.72685,31921.7781,20639.95472,33911.66639,34828.16485,37221.79891,0,0,0,0,0,0,0,0,0,0,0,0
773.4155324 @ 272.6722266138771,44458.75146,45527.66839,47657.5839,45882.50951,46261.83711,48881.46346,33948.84082,36199.52334,33951.33863,68534.49626,70598.77447,68674.48014,60634.20061,61901.27042,57232.6025,57457.93314,59030.30911,58992.83032,99018.70475,97091.8679,99488.75969,111647.3155,108310.5154,107290.0919,59871.10618,59151.08103,58002.20534,65951.98388,62406.60312,65013.958,50859.64207,50174.58826,52156.08745,57898.80539,58705.72494,59574.46167,48667.66202,47507.31013,46358.79362,69361.9528,69988.17909,68963.59549,69351.027,69109.94332,61030.64096,38106.17656,39362.0762,39684.61182,80522.4252,75432.7256,76130.56294,75468.86731,74910.79332,73269.66496,73111.35511,0,0,0,0,0,0,1616.236118,0,0,0,0,0
773.6205676 @ 746.602277688274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36322.88532,0,0,0,0,0,0,403.7322797,0,0,0,0
773.6225877 @ 686.9239439762321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302957.0609,0,0,0,0,0,0,0,0,0,0,0
774.3140377 @ 772.8956955634028,1219699.746,1601548.291,1027560.981,2104189.162,559553.3231,469593.6283,2195062.88,892161.0263,498842.0519,1641012.641,604022.8152,495691.3763,2290778.419,792222.522,600529.0385,1763225.163,1770473.997,1139063.968,2821112.75,2235921.146,2352192.252,2910408.543,1943968.034,2130802.555,2879682.807,1185372.862,945362.2125,2237633.094,987022.4101,1352551.28,1986968.149,1862725.401,1033946.847,2489920.695,1512561.669,1884482.698,1736540.639,883073.0676,432685.8105,2788723.676,915860.4364,600474.3762,4054179.414,1319577.986,1170149.376,1871450.703,1027071.454,796388.0344,933642.2326,928321.9053,968323.284,1099104.412,1184451.943,1206161.628,1277806.836,553340.7267,556498.7651,2038970.78,982708.9208,125506.6187,168160.509,0,0,0,0,0,0
774.3269095 @ 206.0288597826592,36517.49954,39424.67901,39463.46904,26797.6459,25080.5261,27146.77029,16991.59974,22739.37785,24073.59659,30901.98708,28811.31402,28651.36624,41850.86598,41703.05469,40161.8111,26095.94367,25325.08087,26607.79683,26028.06738,26594.91068,22869.69242,22963.20246,22335.05185,22044.46747,32906.03391,31804.7323,24349.64061,33297.95265,17681.50944,33017.21323,40345.42306,42506.96236,38820.06115,32158.49603,32117.69284,33518.09238,26391.40261,25830.8634,25603.25639,38263.09775,37083.15123,35803.99175,36529.82952,34887.28291,32200.0974,26055.94911,24675.37119,24125.38825,27135.39206,25966.10827,26946.0645,26148.88185,26220.03869,25674.62857,25205.34812,0,0,0,0,0,0,0,0,0,0,0,0
774.3809389 @ 421.8546945914076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
